gameId,playId,nflId,jerseyNumber,club,position,displayName,wasInitialPassRusher,disguise_score,quarterbackHit,causedPressure,tackleForALoss
2022103100,2656,54533,23,CLE,CB,Martin Emerson,0,0.014212940816237182,0,False,0
2022103000,112,44926,2,JAX,SS,Rayshawn Jenkins,0,0.002344776807678342,0,False,0
2022103000,112,46456,31,JAX,CB,Darious Williams,0,0.00045696505448510635,0,False,0
2022103000,112,46700,37,JAX,CB,Tre Herndon,0,5.765300266694097e-07,0,False,0
2022103000,112,53462,32,JAX,CB,Tyson Campbell,0,2.9857942679686775e-05,0,False,0
2022103000,112,53494,5,JAX,SS,Andre Cisco,0,4.4918601557413765e-05,0,False,0
2022103005,714,44848,3,ARI,SS,Budda Baker,0,2.253442407786496e-06,0,False,0
2022103005,714,47816,7,ARI,CB,Byron Murphy,0,1.8571758696588917e-06,0,False,0
2022103005,714,49410,34,ARI,FS,Jalen Thompson,0,0.0028718846347264,0,False,0
2022103005,714,53565,20,ARI,CB,Marco Wilson,0,4.56440626862846e-06,0,False,0
2022103100,713,43350,24,CIN,SS,Vonn Bell,0,0.0039394168718948274,0,False,0
2022103100,713,43641,21,CIN,CB,Mike Hilton,0,0.00039727864830283165,0,False,0
2022103100,713,44872,22,CIN,CB,Chidobe Awuzie,1,0.9717930312621689,0,False,0
2022103100,713,46123,30,CIN,FS,Jessie Bates,0,2.642433523740861e-05,0,False,0
2022103100,713,54525,29,CIN,CB,Cam Taylor-Britt,0,0.004404515287543723,0,False,0
2022103005,559,44848,3,ARI,SS,Budda Baker,0,0.00014295938319684604,0,False,0
2022103005,559,47816,7,ARI,CB,Byron Murphy,0,0.00018621423348997887,0,False,0
2022103005,559,49410,34,ARI,FS,Jalen Thompson,0,0.0001204602279296594,0,False,0
2022103005,559,53565,20,ARI,CB,Marco Wilson,0,6.332694451245979e-05,0,False,0
2022103006,2095,40039,30,LV,SS,Duron Harmon,0,1.2406427154881132e-06,0,False,0
2022103006,2095,46187,29,LV,CB,Anthony Averett,0,5.420146774556161e-07,0,False,0
2022103006,2095,47817,26,LV,CB,Rock Ya-Sin,0,5.926170629742558e-06,0,False,0
2022103006,2095,53472,25,LV,FS,Trevon Moehrig,0,1.7015328562317898e-06,0,False,0
2022103001,2764,42901,21,ATL,SS,Dean Marlowe,0,1.5450512614338701e-06,0,False,0
2022103001,2764,46278,22,ATL,CB,Cornell Armstrong,0,0.0017138138077502588,0,False,0
2022103001,2764,53469,27,ATL,SS,Richie Grant,0,0.12601591199398224,0,False,0
2022103001,2764,53537,34,ATL,CB,Darren Hall,0,0.009392628171139538,0,False,0
2022103100,334,43350,24,CIN,SS,Vonn Bell,0,0.043306784828971726,0,False,0
2022103100,334,43641,21,CIN,CB,Mike Hilton,1,0.9962282454046736,0,False,0
2022103100,334,44872,22,CIN,CB,Chidobe Awuzie,0,1.3639905512055613e-05,0,False,0
2022103100,334,46123,30,CIN,FS,Jessie Bates,0,6.454322549918864e-05,0,False,0
2022103100,334,54525,29,CIN,CB,Cam Taylor-Britt,0,9.900706590952031e-07,0,False,0
2022103002,3108,43478,3,DAL,CB,Anthony Brown,0,1.5774838580522224e-05,0,False,0
2022103002,3108,43533,27,DAL,FS,Jayron Kearse,0,0.3655674811771726,0,False,0
2022103002,3108,47996,6,DAL,SS,Donovan Wilson,0,6.347605430309262e-06,0,False,0
2022103002,3108,52459,7,DAL,CB,Trevon Diggs,0,7.1985464649218215e-06,0,False,0
2022103002,3108,53656,24,DAL,FS,Israel Mukuamu,0,1.2654314151305376e-06,0,False,0
2022103002,3108,54632,26,DAL,CB,Daron Bland,0,0.005440130078702712,0,False,0
2022103003,840,47929,24,DET,CB,Amani Oruwariye,0,1.1215343637478024e-06,0,False,0
2022103003,840,52411,1,DET,CB,Jeff Okudah,0,5.194063020842465e-07,0,False,0
2022103003,840,52980,33,DET,FS,Juju Hughes,0,5.45295178473601e-06,0,False,0
2022103003,840,53957,41,DET,CB,A.J. Parker,0,2.3833716374380613e-05,0,False,0
2022103003,840,54562,31,DET,FS,Kerby Joseph,0,9.386202286238868e-06,0,False,0
2022103007,3397,35466,32,NE,FS,Devin McCourty,0,7.890485867715603e-05,0,False,0
2022103007,3397,42116,21,NE,FS,Adrian Phillips,0,2.517751914896511e-05,0,False,0
2022103007,3397,43522,2,NE,CB,Jalen Mills,0,0.00019231358075173978,0,False,0
2022103007,3397,43700,31,NE,CB,Jonathan Jones,0,0.0009564588949117658,0,False,0
2022103007,3397,44837,3,NE,SS,Jabrill Peppers,0,0.06583275645556197,0,False,0
2022103100,2744,44903,43,CLE,SS,John Johnson,0,1.5652346518914117e-05,0,False,0
2022103100,2744,47829,26,CLE,CB,Greedy Williams,0,3.4128030307624605e-06,0,False,0
2022103100,2744,52452,22,CLE,SS,Grant Delpit,0,5.84563351259215e-06,0,False,0
2022103100,2744,53018,38,CLE,CB,A.J. Green,0,5.6010726015305154e-05,0,False,0
2022103100,2744,53455,20,CLE,CB,Greg Newsome,0,0.15216774122115154,0,False,0
2022103009,3253,38540,5,IND,CB,Stephon Gilmore,0,0.000551230374431349,0,False,0
2022103009,3253,38843,26,IND,FS,Rodney McLeod,0,3.909039505229693e-06,0,False,0
2022103009,3253,45287,23,IND,CB,Kenny Moore,0,0.000776703516840172,0,False,0
2022103009,3253,52493,32,IND,FS,Julian Blackmon,0,2.8959877680739925e-06,0,False,0
2022103009,3253,52619,34,IND,CB,Isaiah Rodgers,0,1.7370823144677721e-06,0,False,0
2022103001,1171,42901,21,ATL,SS,Dean Marlowe,0,3.3856512414490626e-07,0,False,0
2022103001,1171,46278,22,ATL,CB,Cornell Armstrong,0,2.9966346640768333e-05,0,False,0
2022103001,1171,52272,37,ATL,CB,Dee Alford,0,4.28200306512292e-05,0,False,0
2022103001,1171,53469,27,ATL,SS,Richie Grant,0,0.15633396666317875,0,False,0
2022103001,1171,53537,34,ATL,CB,Darren Hall,0,0.07830298442283655,0,False,0
2022103006,1778,40039,30,LV,SS,Duron Harmon,0,4.2671606699131736e-07,0,False,0
2022103006,1778,46187,29,LV,CB,Anthony Averett,0,1.8660147958084245e-05,0,False,0
2022103006,1778,47817,26,LV,CB,Rock Ya-Sin,0,7.244711237965041e-07,0,False,0
2022103006,1778,52547,21,LV,CB,Amik Robertson,0,0.00021392578415603729,0,False,0
2022103006,1778,53472,25,LV,FS,Trevon Moehrig,0,1.5923530515473618e-06,0,False,0
2022103012,2688,42485,31,GB,FS,Adrian Amos,0,0.008340811422868993,0,False,0
2022103012,2688,46087,23,GB,CB,Jaire Alexander,0,1.3841631448730154e-06,0,False,0
2022103012,2688,47804,26,GB,SS,Darnell Savage,0,2.6021596659358585e-05,0,False,0
2022103012,2688,53458,21,GB,CB,Eric Stokes,0,5.368355032543671e-06,0,False,0
2022103100,550,44903,43,CLE,SS,John Johnson,0,1.0331035934235952e-05,0,False,0
2022103100,550,52452,22,CLE,SS,Grant Delpit,0,5.962752315720384e-06,0,False,0
2022103100,550,53018,38,CLE,CB,A.J. Green,0,6.540062783163123e-06,0,False,0
2022103100,550,53455,20,CLE,CB,Greg Newsome,0,1.214568193235539e-06,0,False,0
2022103100,550,54533,23,CLE,CB,Martin Emerson,0,0.002360630546715525,0,False,0
2022103007,3988,35466,32,NE,FS,Devin McCourty,0,5.978834965135823e-05,0,False,0
2022103007,3988,43522,2,NE,CB,Jalen Mills,0,1.7270054541572352e-06,0,False,0
2022103007,3988,43700,31,NE,CB,Jonathan Jones,0,6.835369885360159e-05,0,False,0
2022103007,3988,44837,3,NE,SS,Jabrill Peppers,0,7.772504045667303e-06,0,False,0
2022103007,3988,52991,27,NE,CB,Myles Bryant,0,5.6180658520749365e-05,0,False,0
2022103007,3988,53617,24,NE,FS,Joshuah Bledsoe,0,0.0004135297056420257,0,False,0
2022103100,215,44903,43,CLE,SS,John Johnson,0,0.00012641957382798834,0,False,0
2022103100,215,47829,26,CLE,CB,Greedy Williams,0,2.013925881623207e-06,0,False,0
2022103100,215,52452,22,CLE,SS,Grant Delpit,0,0.00069534933720551,0,False,0
2022103100,215,53455,20,CLE,CB,Greg Newsome,0,0.00581912841517462,0,False,0
2022103100,215,54533,23,CLE,CB,Martin Emerson,0,6.636311699084751e-06,0,False,0
2022103000,3085,35459,22,DEN,SS,Kareem Jackson,0,5.977404820569641e-06,0,False,0
2022103000,3085,42030,21,DEN,CB,K'Waun Williams,0,6.191920877435623e-05,0,False,0
2022103000,3085,43387,31,DEN,FS,Justin Simmons,0,1.3042282755085377e-06,0,False,0
2022103000,3085,53438,2,DEN,CB,Patrick Surtain,0,3.8598176929818485e-06,0,False,0
2022103000,3085,54580,27,DEN,CB,Damarri Mathis,0,5.52039981408843e-06,0,False,0
2022103008,1809,39984,2,PHI,CB,Darius Slay,0,7.884327770748417e-06,0,False,0
2022103008,1809,43351,24,PHI,CB,James Bradberry,0,0.007636805663988891,0,False,0
2022103008,1809,46194,29,PHI,CB,Avonte Maddox,0,0.0003414218634200246,0,False,0
2022103008,1809,47888,23,PHI,SS,Chauncey Gardner-Johnson,0,0.13772438184894523,0,False,0
2022103008,1809,47974,22,PHI,SS,Marcus Epps,0,8.909537819832406e-06,0,False,0
2022103012,611,40166,21,BUF,SS,Jordan Poyer,0,5.346321401689225e-05,0,False,0
2022103012,611,46190,7,BUF,CB,Taron Johnson,1,0.8595507268151112,0,False,0
2022103012,611,52647,30,BUF,CB,Dane Jackson,0,0.00035923303620750225,0,False,0
2022103012,611,53641,3,BUF,SS,Damar Hamlin,0,0.0005091851889436547,0,False,0
2022103012,611,54488,24,BUF,CB,Kaiir Elam,0,0.023054919993826008,0,False,0
2022103003,456,43327,25,MIA,CB,Xavien Howard,0,0.0007608594309927854,0,False,0
2022103003,456,53465,8,MIA,SS,Jevon Holland,0,0.08839087011084568,0,False,0
2022103003,456,54936,28,MIA,CB,Kader Kohou,0,1.0341742719408341e-05,0,False,0
2022103003,456,54937,32,MIA,SS,Verone McKinley,0,8.639498145557924e-07,0,False,0
2022102700,4183,42361,24,BAL,CB,Marcus Peters,0,3.0800127466214627e-07,0,False,0
2022102700,4183,44999,36,BAL,SS,Chuck Clark,0,0.0005016735252592939,0,False,0
2022102700,4183,52627,26,BAL,SS,Geno Stone,0,7.845877183632845e-05,0,False,0
2022102700,4183,53533,21,BAL,FS,Brandon Stephens,0,1.7892291914440812e-05,0,False,0
2022102700,4183,54479,14,BAL,SS,Kyle Hamilton,0,0.001294793935789257,0,False,0
2022102700,4183,54606,22,BAL,CB,Damarion Williams,0,0.0004860460598704679,0,False,0
2022103008,2041,39984,2,PHI,CB,Darius Slay,0,2.9609639842170263e-06,0,False,0
2022103008,2041,43351,24,PHI,CB,James Bradberry,0,1.5873120415682678e-06,0,False,0
2022103008,2041,46194,29,PHI,CB,Avonte Maddox,0,0.004033509385205754,0,False,0
2022103008,2041,47888,23,PHI,SS,Chauncey Gardner-Johnson,0,2.8069475209685593e-07,0,False,0
2022103008,2041,47974,22,PHI,SS,Marcus Epps,0,3.2318244202547195e-06,0,False,0
2022103000,2295,35459,22,DEN,SS,Kareem Jackson,0,1.129861969681281e-05,0,False,0
2022103000,2295,42030,21,DEN,CB,K'Waun Williams,0,0.0001498429017245982,0,False,0
2022103000,2295,43387,31,DEN,FS,Justin Simmons,0,1.4645059771620568e-05,0,False,0
2022103000,2295,53438,2,DEN,CB,Patrick Surtain,0,3.871832399380744e-06,0,False,0
2022103000,2295,54580,27,DEN,CB,Damarri Mathis,0,8.474134692196438e-06,0,False,0
2022103007,3616,35466,32,NE,FS,Devin McCourty,0,3.1492268757591726e-07,0,False,0
2022103007,3616,43522,2,NE,CB,Jalen Mills,0,6.818079659188304e-06,0,False,0
2022103007,3616,44837,3,NE,SS,Jabrill Peppers,0,6.17073299343128e-05,0,False,0
2022103007,3616,52991,27,NE,CB,Myles Bryant,0,6.20909791368529e-05,0,False,0
2022103007,3616,54586,13,NE,CB,Jack Jones,0,0.003989791238424587,0,False,0
2022103005,4480,37078,7,MIN,CB,Patrick Peterson,0,3.0613833613953366e-07,0,False,0
2022103005,4480,38559,22,MIN,SS,Harrison Smith,0,9.895418410742446e-07,0,False,0
2022103005,4480,46652,39,MIN,CB,Chandon Sullivan,0,7.260251002459228e-07,0,False,0
2022103005,4480,52497,3,MIN,CB,Cameron Dantzler,0,1.5816026078182038e-06,0,False,0
2022103005,4480,53554,24,MIN,FS,Camryn Bynum,0,6.605012253167685e-07,0,False,0
2022103000,1723,35459,22,DEN,SS,Kareem Jackson,0,1.3422454624985068e-05,0,False,0
2022103000,1723,42030,21,DEN,CB,K'Waun Williams,0,1.4752638931165532e-05,0,False,0
2022103000,1723,43387,31,DEN,FS,Justin Simmons,0,6.322224576470015e-06,0,False,0
2022103000,1723,53438,2,DEN,CB,Patrick Surtain,0,4.8962676854942865e-06,0,False,0
2022103000,1723,54580,27,DEN,CB,Damarri Mathis,0,3.1263355613520122e-06,0,False,0
2022103006,2387,37724,19,NO,CB,Chris Harris,0,3.4958041987410286e-05,0,False,0
2022103006,2387,40017,32,NO,FS,Tyrann Mathieu,0,0.00023484080614042397,0,False,0
2022103006,2387,44851,6,NO,FS,Marcus Maye,0,2.521506174363645e-06,0,False,0
2022103006,2387,44862,30,NO,FS,Justin Evans,0,2.788693957108545e-05,0,False,0
2022103006,2387,53505,29,NO,CB,Paulson Adebo,0,3.215568394648098e-05,0,False,0
2022103006,2387,54514,27,NO,CB,Alontae Taylor,0,2.6184065467542373e-05,0,False,0
2022103009,2626,38540,5,IND,CB,Stephon Gilmore,0,0.0025701018677865774,0,False,0
2022103009,2626,38843,26,IND,FS,Rodney McLeod,0,4.091643395716256e-05,0,False,0
2022103009,2626,45287,23,IND,CB,Kenny Moore,0,0.31631135106124536,0,False,0
2022103009,2626,52619,34,IND,CB,Isaiah Rodgers,0,0.0012922799105546613,0,False,0
2022103009,2626,54704,25,IND,FS,Rodney Thomas,0,2.6680882995182525e-05,0,False,0
2022103003,1363,43327,25,MIA,CB,Xavien Howard,0,2.654838045851208e-05,0,False,0
2022103003,1363,53465,8,MIA,SS,Jevon Holland,0,0.0959203252172803,0,False,0
2022103003,1363,54936,28,MIA,CB,Kader Kohou,0,0.0003328603481654708,0,False,0
2022103003,1363,54937,32,MIA,SS,Verone McKinley,0,1.0141621168467796e-05,0,False,0
2022103005,1062,44848,3,ARI,SS,Budda Baker,0,4.268131345136183e-06,0,False,0
2022103005,1062,47816,7,ARI,CB,Byron Murphy,0,3.7028679298059457e-06,0,False,0
2022103005,1062,49410,34,ARI,FS,Jalen Thompson,0,2.811915448628787e-06,0,False,0
2022103005,1062,53565,20,ARI,CB,Marco Wilson,0,2.254043580547732e-06,0,False,0
2022103007,546,41270,29,NYJ,SS,Lamarcus Joyner,0,5.996150778577072e-06,0,False,0
2022103007,546,46186,3,NYJ,SS,Jordan Whitehead,0,1.2125437354293807e-06,0,False,0
2022103007,546,46211,4,NYJ,CB,D.J. Reed,0,7.306561599936583e-07,0,False,0
2022103007,546,53583,30,NYJ,CB,Michael Carter,0,0.029257014728563336,0,False,0
2022103007,546,54469,1,NYJ,CB,Ahmad Gardner,0,2.4901299343089206e-06,0,False,0
2022103002,3359,43478,3,DAL,CB,Anthony Brown,0,1.820217513430324e-05,0,False,0
2022103002,3359,52459,7,DAL,CB,Trevon Diggs,0,1.270992023660294e-06,0,False,0
2022103002,3359,53656,24,DAL,FS,Israel Mukuamu,0,2.4933889370209738e-05,0,False,0
2022103002,3359,55149,41,DAL,FS,Markquese Bell,0,0.0018922799737328458,0,False,0
2022103010,1092,38868,31,SF,FS,Tashaun Gipson,0,2.2358932228449046e-06,0,False,0
2022103010,1092,41256,1,SF,FS,Jimmie Ward,0,0.03175398378502489,0,False,0
2022103010,1092,46757,7,SF,CB,Charvarius Ward,0,1.5234340964322857e-05,0,False,0
2022103010,1092,53601,38,SF,CB,Deommodore Lenoir,0,2.4402042920842286e-05,0,False,0
2022103010,1092,53609,29,SF,SS,Talanoa Hufanga,0,3.111449905242101e-05,0,False,0
2022102700,1700,43306,22,TB,FS,Keanu Neal,0,4.736488623004271e-05,0,False,0
2022102700,1700,46699,30,TB,CB,Dee Delaney,0,2.970041062918747e-05,0,False,0
2022102700,1700,47877,35,TB,CB,Jamel Dean,0,9.614928841897301e-07,0,False,0
2022102700,1700,47882,32,TB,FS,Mike Edwards,0,5.621177066584425e-07,0,False,0
2022102700,1700,54622,27,TB,CB,Zyon McCollum,0,0.0007557354353218164,0,False,0
2022103100,940,43350,24,CIN,SS,Vonn Bell,0,2.9745639518924962e-05,0,False,0
2022103100,940,43641,21,CIN,CB,Mike Hilton,0,0.004727134104513926,0,False,0
2022103100,940,44872,22,CIN,CB,Chidobe Awuzie,0,0.00014937906475797795,0,False,0
2022103100,940,46123,30,CIN,FS,Jessie Bates,0,5.84479117855198e-06,0,False,0
2022103100,940,54496,23,CIN,FS,Daxton Hill,0,0.20744434168176065,0,False,0
2022103100,940,54525,29,CIN,CB,Cam Taylor-Britt,0,5.52200307394741e-06,0,False,0
2022103000,2953,44926,2,JAX,SS,Rayshawn Jenkins,0,0.00014167395518024952,0,False,0
2022103000,2953,46456,31,JAX,CB,Darious Williams,0,4.4863625402603424e-05,0,False,0
2022103000,2953,46700,37,JAX,CB,Tre Herndon,0,0.00555652967762041,0,False,0
2022103000,2953,53462,32,JAX,CB,Tyson Campbell,0,1.200169497121232e-05,0,False,0
2022103000,2953,53494,5,JAX,SS,Andre Cisco,0,3.165634142596092e-06,0,False,0
2022102700,882,43306,22,TB,FS,Keanu Neal,0,0.000438012244757765,0,False,0
2022102700,882,47877,35,TB,CB,Jamel Dean,0,2.850076931219107e-05,0,False,0
2022102700,882,47882,32,TB,FS,Mike Edwards,0,0.0001798353255118537,0,False,0
2022102700,882,54622,27,TB,CB,Zyon McCollum,0,0.10885792530145574,0,False,0
2022103009,1023,42488,20,WAS,SS,Bobby McCain,0,0.005503422764681961,0,False,0
2022103009,1023,43373,29,WAS,CB,Kendall Fuller,0,1.1098431444498049e-05,0,False,0
2022103009,1023,52624,31,WAS,SS,Kamren Curl,0,1.9618894436393936e-06,0,False,0
2022103009,1023,53503,25,WAS,CB,Benjamin St-Juste,0,0.0002923686672648907,0,False,0
2022103009,1023,53592,22,WAS,FS,Darrick Forrest,0,0.031371023060542916,0,False,0
2022103009,3167,42488,20,WAS,SS,Bobby McCain,0,3.236496454458286e-06,0,False,0
2022103009,3167,43373,29,WAS,CB,Kendall Fuller,0,7.036246581996111e-05,0,False,0
2022103009,3167,52624,31,WAS,SS,Kamren Curl,0,0.01601194502882196,0,False,0
2022103009,3167,53503,25,WAS,CB,Benjamin St-Juste,0,4.838683522683712e-06,0,False,0
2022103009,3167,53592,22,WAS,FS,Darrick Forrest,0,5.163452858696392e-06,0,False,0
2022103009,3167,53642,37,WAS,CB,Rachad Wildgoose,0,0.006469211674294705,0,False,0
2022103003,2486,47864,25,DET,SS,Will Harris,0,5.919326032622775e-07,0,False,0
2022103003,2486,47929,24,DET,CB,Amani Oruwariye,0,5.3402611614813e-07,0,False,0
2022103003,2486,52411,1,DET,CB,Jeff Okudah,0,3.190805266157057e-06,0,False,0
2022103003,2486,52980,33,DET,FS,Juju Hughes,0,6.137856952001591e-07,0,False,0
2022103003,2486,54562,31,DET,FS,Kerby Joseph,0,3.00330414832158e-06,0,False,0
2022103100,1624,43350,24,CIN,SS,Vonn Bell,0,0.28894744942696143,0,False,0
2022103100,1624,43641,21,CIN,CB,Mike Hilton,0,1.1321158888331048e-05,0,False,0
2022103100,1624,44872,22,CIN,CB,Chidobe Awuzie,0,2.2908868620147022e-07,0,False,0
2022103100,1624,46123,30,CIN,FS,Jessie Bates,1,0.6607755129494705,0,False,0
2022103100,1624,54525,29,CIN,CB,Cam Taylor-Britt,0,6.267350815966386e-07,0,False,0
2022103011,2344,42543,6,SEA,FS,Quandre Diggs,0,2.2555973886734037e-05,0,False,0
2022103011,2344,46711,26,SEA,SS,Ryan Neal,0,2.6509039281484468e-05,0,False,0
2022103011,2344,47941,30,SEA,CB,Michael Jackson,0,0.0017248352735932477,0,False,0
2022103011,2344,54618,27,SEA,CB,Tariq Woolen,0,3.040149820151138e-07,0,False,0
2022103004,1423,43353,31,TEN,FS,Kevin Byard,0,3.704423346049765e-05,0,False,0
2022103004,1423,43757,47,TEN,SS,Andrew Adams,0,1.163108563052259e-05,0,False,0
2022103004,1423,47899,37,TEN,FS,Amani Hooker,0,0.23454319368344503,0,False,0
2022103004,1423,52469,26,TEN,CB,Kristian Fulton,0,1.4788528112951028e-05,0,False,0
2022103004,1423,54500,21,TEN,CB,Roger McCreary,0,0.0002191364296206878,0,False,0
2022103100,916,43350,24,CIN,SS,Vonn Bell,0,1.1573901602075072e-06,0,False,0
2022103100,916,43641,21,CIN,CB,Mike Hilton,0,0.01294390071226349,0,False,0
2022103100,916,44872,22,CIN,CB,Chidobe Awuzie,0,2.9298795679881167e-05,0,False,0
2022103100,916,46123,30,CIN,FS,Jessie Bates,0,1.7320068596843856e-05,0,False,0
2022103100,916,54525,29,CIN,CB,Cam Taylor-Britt,0,0.0005804120001344946,0,False,0
2022103011,3539,42543,6,SEA,FS,Quandre Diggs,0,7.222159276720247e-06,0,False,0
2022103011,3539,44873,13,SEA,FS,Josh Jones,0,0.022596473062948364,0,False,0
2022103011,3539,47941,30,SEA,CB,Michael Jackson,0,7.240394808479421e-06,0,False,0
2022103011,3539,54574,8,SEA,CB,Coby Bryant,0,0.00017940356164505473,0,False,0
2022103011,3539,54618,27,SEA,CB,Tariq Woolen,0,1.6699164604007115e-06,0,False,0
2022103009,2993,38540,5,IND,CB,Stephon Gilmore,0,0.4709856389347113,0,False,0
2022103009,2993,38843,26,IND,FS,Rodney McLeod,0,0.0858912131880363,0,False,0
2022103009,2993,45287,23,IND,CB,Kenny Moore,0,0.20987944617213478,0,False,0
2022103009,2993,52619,34,IND,CB,Isaiah Rodgers,0,0.0005839602866360782,0,False,0
2022103009,2993,54704,25,IND,FS,Rodney Thomas,0,7.352448651970353e-06,0,False,0
2022103006,2752,37724,19,NO,CB,Chris Harris,0,0.0033881493353333514,0,False,0
2022103006,2752,40017,32,NO,FS,Tyrann Mathieu,0,0.00018855698127485205,0,False,0
2022103006,2752,44851,6,NO,FS,Marcus Maye,0,2.834177970334694e-05,0,False,0
2022103006,2752,53505,29,NO,CB,Paulson Adebo,0,8.121428017595915e-05,0,False,0
2022103006,2752,54514,27,NO,CB,Alontae Taylor,0,3.856066840469068e-06,0,False,0
2022103008,1193,44878,25,PIT,CB,Ahkello Witherspoon,0,2.2699905994735293e-06,0,False,0
2022103008,1193,44906,20,PIT,CB,Cameron Sutton,0,0.0011454114916825803,0,False,0
2022103008,1193,45395,35,PIT,CB,Arthur Maulet,0,0.000520526058888923,0,False,0
2022103008,1193,46080,39,PIT,FS,Minkah Fitzpatrick,0,1.05454375433345e-06,0,False,0
2022103008,1193,46097,34,PIT,FS,Terrell Edmunds,0,0.05456523927991097,0,False,0
2022103010,1905,42816,2,LA,CB,Troy Hill,0,0.03489772200866207,0,False,0
2022103010,1905,43294,5,LA,CB,Jalen Ramsey,0,0.0003784294113964368,0,False,0
2022103010,1905,47844,24,LA,SS,Taylor Rapp,0,3.3103819803168123e-06,0,False,0
2022103010,1905,47862,22,LA,CB,David Long,0,1.6694328765080145e-05,0,False,0
2022103010,1905,48026,33,LA,SS,Nick Scott,0,5.108075813262398e-06,0,False,0
2022103010,1905,54677,6,LA,CB,Derion Kendrick,0,4.565764482993979e-06,0,False,0
2022102700,2186,42361,24,BAL,CB,Marcus Peters,0,1.924767525802037e-05,0,False,0
2022102700,2186,44828,44,BAL,CB,Marlon Humphrey,0,0.004562807665249477,0,False,0
2022102700,2186,44999,36,BAL,SS,Chuck Clark,0,2.5117738338043825e-05,0,False,0
2022102700,2186,52627,26,BAL,SS,Geno Stone,0,8.815705953170753e-06,0,False,0
2022102700,2186,54606,22,BAL,CB,Damarion Williams,0,0.01278543542500423,0,False,0
2022103000,3020,35459,22,DEN,SS,Kareem Jackson,0,9.453624353257877e-06,0,False,0
2022103000,3020,42030,21,DEN,CB,K'Waun Williams,0,2.43153520858258e-06,0,False,0
2022103000,3020,43387,31,DEN,FS,Justin Simmons,0,5.573926316125826e-06,0,False,0
2022103000,3020,53438,2,DEN,CB,Patrick Surtain,0,5.000567522170865e-07,0,False,0
2022103000,3020,54580,27,DEN,CB,Damarri Mathis,0,1.977497029251413e-06,0,False,0
2022103011,424,44830,22,NYG,CB,Adoree' Jackson,0,0.0003331626864391415,0,False,0
2022103011,424,44893,37,NYG,CB,Fabian Moreau,0,9.379423290181753e-06,0,False,0
2022103011,424,47891,20,NYG,SS,Julian Love,0,0.0010983669351442473,0,False,0
2022103011,424,52444,29,NYG,FS,Xavier McKinney,0,8.815168968829023e-06,0,False,0
2022103011,424,52518,30,NYG,CB,Darnay Holmes,0,0.0019959430021873063,0,False,0
2022103011,424,54579,24,NYG,SS,Dane Belton,0,0.005488261476268115,0,False,0
2022103005,4046,37078,7,MIN,CB,Patrick Peterson,0,5.494108107695594e-05,0,False,0
2022103005,4046,38559,22,MIN,SS,Harrison Smith,0,0.0013130162075505089,0,False,0
2022103005,4046,46652,39,MIN,CB,Chandon Sullivan,0,0.00032352719743430013,0,False,0
2022103005,4046,52497,3,MIN,CB,Cameron Dantzler,0,8.103506007195119e-06,0,False,0
2022103005,4046,53554,24,MIN,FS,Camryn Bynum,0,3.2083710182012374e-06,0,False,0
2022103011,3418,42543,6,SEA,FS,Quandre Diggs,0,6.043980103515709e-06,0,False,0
2022103011,3418,46711,26,SEA,SS,Ryan Neal,0,3.286851862657253e-05,0,False,0
2022103011,3418,47941,30,SEA,CB,Michael Jackson,0,5.044017804965963e-06,0,False,0
2022103011,3418,54574,8,SEA,CB,Coby Bryant,0,0.0009353969516378241,0,False,0
2022103011,3418,54618,27,SEA,CB,Tariq Woolen,0,7.74380818913929e-06,0,False,0
2022103011,3447,42543,6,SEA,FS,Quandre Diggs,0,2.9652985637667048e-06,0,False,0
2022103011,3447,46711,26,SEA,SS,Ryan Neal,0,1.09800401366227e-05,0,False,0
2022103011,3447,47941,30,SEA,CB,Michael Jackson,0,0.0013200757387531353,0,False,0
2022103011,3447,54574,8,SEA,CB,Coby Bryant,0,0.19509309803463318,0,False,0
2022103011,3447,54618,27,SEA,CB,Tariq Woolen,0,2.822474854192435e-06,0,False,0
2022103001,4020,45004,25,CAR,FS,Xavier Woods,0,2.0662115468120187e-06,0,False,0
2022103001,4020,52417,24,CAR,CB,C.J. Henderson,0,4.939005423383891e-07,0,False,0
2022103001,4020,52852,38,CAR,FS,Myles Hartsfield,0,2.7663703027466434e-06,0,False,0
2022103001,4020,53437,8,CAR,CB,Jaycee Horn,0,8.273397503779331e-07,0,False,0
2022103001,4020,53595,28,CAR,CB,Keith Taylor,0,3.880134319621155e-06,0,False,0
2022103004,546,41483,39,TEN,CB,Terrance Mitchell,0,0.0003032593202915948,0,False,0
2022103004,546,43353,31,TEN,FS,Kevin Byard,0,0.30312375011964254,0,False,0
2022103004,546,43757,47,TEN,SS,Andrew Adams,0,9.078066035853506e-06,0,False,0
2022103004,546,47899,37,TEN,FS,Amani Hooker,0,0.15354557812799424,0,False,0
2022103004,546,52469,26,TEN,CB,Kristian Fulton,0,7.842485928586796e-05,0,False,0
2022103004,546,54500,21,TEN,CB,Roger McCreary,0,0.007102715465113449,0,False,0
2022103010,2246,43294,5,LA,CB,Jalen Ramsey,0,4.020445059797147e-05,0,False,0
2022103010,2246,47844,24,LA,SS,Taylor Rapp,0,6.817614572925255e-05,0,False,0
2022103010,2246,48026,33,LA,SS,Nick Scott,0,0.010269816492228412,0,False,0
